0,1654.3850736515428
1,1531.1571469555945
2,1422.978601210552
3,1334.401779313644
4,1260.0786413688677
5,1150.2030002179101
6,1122.6485381007021
7,1045.7985262665593
8,962.0175094811918
9,909.2995369290734
10,787.6131937559297
11,742.5837439120284
12,694.7829873441741
13,681.7652511230486
14,647.7495428101827
15,589.0314256393459
16,544.2739249293124
17,502.42985504708645
18,455.5344017916962
19,454.8947872514686
20,442.03422517430045
21,442.6851791975586
22,429.89761916168754
23,406.59018988064787
24,416.201734631867
25,392.00088699610166
26,346.07925978925647
27,317.28756112804194
28,281.21813444775586
29,262.28217076897414
30,244.63637912223902
31,201.4773027557687
32,151.1271294787477
33,135.54515049637624
34,131.21802211833855
35,122.64636095768415
36,119.77928308827353
37,120.98913694866131
38,114.88197326663852
39,115.40342579122989
40,112.64846771690874
41,109.01673462973763
42,86.80093594844269
43,93.25044085150742
44,87.28769198208788
45,76.34122191074444
46,72.14684808018055
47,71.25452402972103
48,75.11336986397353
49,74.12946669931905
50,73.7163511574601
51,67.50784181018453
52,63.527487572300494
53,52.661268383580875
54,51.474886858639586
55,51.01211871768594
56,43.91824246354601
57,38.24104926505795
58,36.350354064830995
59,34.17267436639028
60,31.24110896729297
61,33.859938503004095
62,31.85416433180991
63,31.275140630563502
64,28.345788937095538
65,25.23327231988534
66,23.986300616002783
67,21.94992275978203
68,21.518297424773706
69,21.372604480353505
70,20.004561290790562
71,20.02361543667178
72,18.575866441688408
73,19.005506903981267
74,17.352046891781036
75,16.680066273175292
76,17.109490041875315
77,16.10407068680199
78,14.964465262439427
79,14.754871431067356
80,14.510614068138459
81,13.847277797611888
82,14.153203896043124
83,10.32262202722916
84,9.684452249161321
85,9.38560061328485
86,8.772841736303043
87,9.18352294472014
88,9.587681377705893
89,10.72930884458482
90,8.760096228153424
91,8.979273423688923
92,8.116898287749319
93,8.342190547535361
94,7.693635265477424
95,7.143172223597316
96,7.267069627318096
97,6.858154359552389
98,5.819650876057435
99,6.123657224802789
100,6.427725815567239
101,6.36702373162181
102,5.411613169788634
103,4.312655479266848
104,4.165415481110674
105,3.6676835629506295
106,3.255169429553775
107,2.7559751181422287
108,2.6171434974006123
109,2.506465626130662
110,2.415790402131967
111,2.495592143297152
112,2.293396709308755
113,2.3544488226724503
114,2.360050984407855
115,2.279612401787041
116,2.333813394822679
117,2.0953265503100336
118,1.9938938793336456
119,1.9067546895331688
120,1.766800503363646
121,1.589192114436521
122,1.343953209504889
123,1.3142282875055362
124,1.178162726403467
125,0.9975652788536189
126,0.9945163077231135
127,0.8384591780944064
128,0.7385603453995534
129,0.6394528187051678
130,0.5927889314965502
131,0.6180269448911683
132,0.5748281549693065
133,0.5514183084409533
134,0.5161871974884673
135,0.491181632440249
136,0.45569570186281233
137,0.458289036911489
138,0.38886512233754394
139,0.39526469275367
140,0.3956165046577112
141,0.3480798027806549
142,0.3451218730475835
143,0.29949408868968225
144,0.2753430378900774
145,0.26802993831265265
146,0.23991654425321557
147,0.2325446077347438
148,0.24281793646973512
149,0.24421949757424993
150,0.19523456252176657
151,0.20650750703642698
152,0.18080145574019857
153,0.1468502184702584
154,0.14917807402632408
155,0.1183380246097171
156,0.12451488969703627
157,0.12277254101403003
158,8.649133985907549e-2
159,7.362742793154753e-2
160,8.163687866115506e-2
161,7.396299392845886e-2
162,6.950176269934843e-2
163,7.491875382371455e-2
164,6.816891624283995e-2
165,6.613693715377716e-2
166,5.933906556773351e-2
167,6.658234953562883e-2
168,5.464825618762403e-2
169,5.5425603622407824e-2
170,5.130448993297732e-2
171,4.187871617335925e-2
172,3.183484604572164e-2
173,3.5561616648006014e-2
174,2.277938074214617e-2
175,2.1911297908113157e-2
176,1.883063015668206e-2
177,1.639734073388066e-2
178,1.3046383280958246e-2
179,1.2641193639294302e-2
180,9.751490534654657e-3
181,1.0697146273750855e-2
182,1.0462312293377173e-2
183,9.605930606869132e-3
184,8.55036534846176e-3
185,8.00254038409694e-3
186,8.017020500623234e-3
187,7.08614609570921e-3
188,7.037375223183491e-3
189,5.78473647429465e-3
190,5.6083690382144795e-3
191,5.5422110622803476e-3
192,4.853786091125525e-3
193,5.16316262754121e-3
194,4.29830269005442e-3
195,4.163954086412217e-3
196,4.066502910977707e-3
197,3.87446665121967e-3
198,3.6991181752626485e-3
199,3.356355980021264e-3
200,3.170277066702923e-3
201,3.1181831991826583e-3
202,2.8367273534568903e-3
203,2.754427123256902e-3
204,2.5070058166314175e-3
205,2.549372946947613e-3
206,2.3823836855972167e-3
207,2.174604896281442e-3
208,1.7989330409483874e-3
209,1.7226923262162375e-3
210,1.6885501680342356e-3
211,1.717515014606865e-3
212,1.6172409787990666e-3
213,1.446149388375925e-3
214,1.5780174563498886e-3
215,1.5257635754386653e-3
216,1.566239814484166e-3
217,1.6367857795218119e-3
218,1.5699179592201045e-3
219,1.446423084918495e-3
220,1.4341996179213438e-3
221,1.2715620083924761e-3
222,1.2151003728100003e-3
223,1.355900131717043e-3
224,1.2581487079830068e-3
225,1.3309693130388151e-3
226,1.1444534916877492e-3
227,8.832902421540836e-4
228,8.67921749140221e-4
229,8.175666797313103e-4
230,8.162702372050651e-4
231,7.992892535565374e-4
232,8.958927202900557e-4
233,7.640868309302172e-4
234,6.954741764903362e-4
235,6.723553693370127e-4
236,6.941788867018022e-4
237,5.929277482668707e-4
238,5.874806811396307e-4
239,6.764854191592153e-4
240,6.942430803868197e-4
241,7.02016680444865e-4
242,6.722633895570614e-4
243,6.136575783097822e-4
244,7.477762403492673e-4
245,5.854196854310858e-4
246,5.957208261861856e-4
247,4.789614724889393e-4
248,4.2567357340658394e-4
249,4.6097454387383595e-4
250,4.765805750552109e-4
251,4.69259554097904e-4
252,4.965376047223558e-4
253,4.906106585045664e-4
254,3.992469691547844e-4
255,3.803462953743309e-4
256,3.744320862567703e-4
257,3.3556727801993286e-4
258,3.0758536495607304e-4
259,2.856474694365264e-4
260,2.6985227830362884e-4
261,2.919517896425499e-4
262,2.705022837880167e-4
263,2.5831417960813494e-4
264,2.4271956984946546e-4
265,2.6782735892534306e-4
266,2.4140509491396548e-4
267,2.3675047389569274e-4
268,2.1467165455931562e-4
269,2.3035257223718447e-4
270,2.5860996296423193e-4
271,2.581567673425743e-4
272,3.009076034182725e-4
273,2.9377455934733766e-4
274,1.8106464937903615e-4
275,1.7794753054258986e-4
276,1.8605663893138687e-4
277,2.0105237395380096e-4
278,1.858456686013319e-4
279,1.955784360318385e-4
280,1.8885227110787168e-4
281,1.7621137156006503e-4
282,1.9380347445935645e-4
283,1.7445349202928825e-4
284,1.29176981406448e-4
